"","varObjBin","humid","humid90","temp","temp90","h10pix","h10pix90","trees","trees90","Xmin","Xmax","Ymin","Ymax"
"242","No",-0.387886295630303,-0.462672006077466,-0.544357318858022,-0.697412630486283,0.69107793958688,0.649813047758922,2.44052884717868,1.59133810808415,1.24857461524634,1.21481670968417,0.305816959303918,0.372192843503796
"243","No",-0.374162801142489,-0.448936125286698,-0.512134317772774,-0.663792799955667,0.641303149213217,0.599458790065203,1.43543216576352,0.756529519973362,1.26471083604193,1.23100090122411,0.305816959303918,0.372192843503796
"244","No",-1.45584162354721,-1.5315912297605,-1.7305250625274,-1.93499935983983,0.646455288045921,0.60467090898139,1.35167410897892,0.686962137630796,1.23243839445075,1.19863251814424,0.327186808400628,0.393407899677338
"245","No",-0.596336979657337,-0.54127539304334,-0.898856075234148,-0.802623781623152,0.680187647745871,0.666096025116593,1.74952487870575,1.44872497428189,1.24050650484855,1.20672461391421,0.327186808400628,0.372192843503796
"246","No",-0.734266065170989,-0.712941723910351,-0.78501952330112,-0.889502643565734,-1.11045552648509,-1.14845527237316,0.158121799798414,1.0556692640464,0.207788373930735,0.195212642668252,0.968282281301914,1.00864452871005
"247","No",-1.08991084003957,-1.16533017107777,-1.1545950279356,-1.33410343120665,-1.08892009076601,-1.15090733382058,-0.700398282243704,-1.01743872976207,0.159379711543962,0.122383780738544,0.968282281301914,1.02985958488359
"248","No",-0.863073323496042,-0.873475104766465,-0.881183315223116,-0.937554447366883,-1.09581492599306,-1.09369430338566,-0.658519253851406,0.979145143469573,0.191652153135144,0.17093635535835,0.968282281301914,0.987429472536505
"249","No",-0.83294835663574,-0.894163529410591,-0.933166842971955,-1.08550262976587,-1.12509612697712,-1.15788243722479,-0.197849941536123,0.37390891708925,0.175515932339553,0.162844259588382,0.989652130398623,1.02985958488359
"250","No",-0.795399577221485,-0.846168302991588,-0.96954396254067,-1.03734663250588,-1.15964391252726,-1.21935052281771,-0.532882168674511,0.137379817124526,0.151311601146167,0.130475876508511,1.01102197949533,1.05107464105713
"251","No",-1.00984368514249,-0.987311636971196,-1.19306110386919,-1.07552333180973,-1.02672130567233,-1.05598186803481,0.597851597917548,1.30611184047963,0.175515932339553,0.146660068048447,0.946912432205204,0.987429472536505
"252","No",-0.786050357115317,-0.854335025020789,-0.947712741596222,-1.08875395226549,-1.12634657666605,-1.18876953075669,-0.658519253851406,-0.0365386387318886,0.207788373930735,0.179028451128317,1.01102197949533,1.05107464105713
"253","No",-1.16662667629535,-1.22207191507457,-1.23932110413679,-1.39104734112616,-1.03755450469863,-1.04431321312931,1.12133945282128,1.29915510224538,0.151311601146167,0.138567972278479,0.968282281301914,0.987429472536505
"254","No",-0.743409850679693,-0.79867071791642,-0.913930265611023,-1.03473696743633,-1.12634657666605,-1.18876953075669,-0.784156339028301,-0.0261035313805039,0.21585648432853,0.20330473843822,1.01102197949533,1.05107464105713
"255","Yes",1.69225699560261,1.65936719498039,0.931857587369133,0.920019868296187,1.15577573625684,1.12545452693616,0.660670140505995,1.18436892138014,1.63584391434052,1.60323730664262,-0.655826250048011,-0.603699740479121
"256","No",-0.0444007680455573,-0.11887646154996,0.0263756359510743,-0.101939068971736,0.588877379488627,0.546422690893594,0.26281937077916,-0.21741383282256,0.264265146715302,0.227581025748123,-0.997743835595363,-0.921925583082247
"257","Yes",0.318345473320659,0.244197180745015,0.441170737435394,0.330836915485434,0.652250924024852,0.610534016498091,-0.239728969928421,-0.634818126877955,0.256197036317507,0.219488929978155,-0.997743835595363,-0.921925583082247
"258","No",0.137989021555974,0.126016754733567,0.0903101807981807,0.119655195078258,0.595108819618102,0.557769864262057,0.26281937077916,0.0330287436106772,0.256197036317507,0.227581025748123,-1.01911368469207,-0.943140639255789
"259","No",0.378323837159658,0.304229678768704,0.320574597053309,0.205013073331008,0.548269172149202,0.505341731606796,-0.0303338279669291,-0.46089967102154,0.280401367510893,0.243765217288058,-0.997743835595363,-0.921925583082247
"260","Yes",0.0209985804703733,-0.0534180860752286,0.144888590073008,0.0217112832323052,0.652250924024852,0.610534016498091,2.48240787557098,1.62612179925544,0.256197036317507,0.219488929978155,-0.976373986498654,-0.900710526908705
"261","No",0.261477719638445,0.187278100396253,0.272757679767233,0.155123348553314,0.57501279909996,0.53239670206541,0.0953032572099662,-0.356548597507692,0.264265146715302,0.227581025748123,-1.04048353378878,-0.96435569542933
"262","No",0.22720373665814,0.15297318302551,0.274841103969844,0.157297086760685,0.570429247478885,0.527759789729921,0.0953032572099662,-0.356548597507692,0.272333257113098,0.235673121518091,-0.976373986498654,-0.900710526908705
"263","Yes",0.320620704115729,0.246474465076663,0.329930732625588,0.214774786447963,0.570429247478885,0.527759789729921,-0.155970913143824,-0.565250744535389,0.272333257113098,0.235673121518091,-1.01911368469207,-0.943140639255789
"264","No",0.179510577816964,0.105236978157335,0.197907405476667,0.0770284023327071,0.570429247478885,0.527759789729921,-0.449124111889914,-0.80873658273437,0.272333257113098,0.235673121518091,-0.997743835595363,-0.921925583082247
"265","No",-1.46156634112234,-1.50872833079219,-2.25603645932025,-2.10745956546181,-2.02952837477987,-1.96332104342596,1.18415799540973,1.31306857871389,-2.14809986222552,-2.03820578984281,1.69485715059004,1.30565531513963
"266","No",-1.46494809162633,-1.37389253375164,-2.21809157218498,-1.92393589878121,-1.62591286704349,-1.5309414011302,1.22603702380202,1.41741965222774,-2.44661994694395,-2.11103465177252,1.69485715059004,1.28444025896609
"267","No",-1.41776985343876,-1.40457610002914,-2.62456983359519,-2.29141612406288,-1.92425884829999,-1.85751572672707,0.430335484348354,0.763486258207619,-1.85764788790489,-1.69833776750417,1.69485715059004,1.30565531513963
"268","No",-1.20561962851952,-1.24686236977475,-1.79913773464626,-1.87881530250349,-1.5815171561897,-1.52850377247371,1.9379805064711,1.41741965222774,-1.32515260165039,-1.30182507477576,1.18198077226901,1.11471980957776
"269","No",-1.48756657357346,-1.32469469145566,-2.59754080416924,-2.03619810702182,-1.88524202188813,-1.70622297626641,0.304698399171458,0.756529519973362,-1.300948270457,-1.10761477629654,1.71622699968675,1.19958003427192
"270","No",-1.78829550328401,-1.75786685192833,-4.01450115174653,-3.4686972211137,-2.29787299226994,-2.16834041724371,-0.951672452597495,-0.356548597507692,-2.41434750535277,-1.24518040438599,2.67787020903868,1.45416070835442
"271","No",-1.07813912391399,-1.13262019955544,-1.58966131035109,-1.66925998811709,-1.53776533263803,-1.57043120113357,1.70764585031346,1.34785226988517,-1.27674393926362,-1.22899621284605,1.13924107407559,1.07228969723067
"272","No",-1.33789223385761,-1.17291200363289,-2.28098653340047,-1.80115394332293,-1.72900441318635,-1.49450494553746,1.14227896701743,1.27828488754261,-1.74469434233575,-1.46366699017511,1.56663805600978,0.987429472536505
"273","No",-1.11118731979535,-1.18530528981956,-1.6369622791498,-1.82436492303345,-1.53776533263803,-1.60497793470417,0.179061313994563,-0.17567340341702,-1.25253960807023,-1.26945669169589,1.13924107407559,1.17836497809838
"274","No",-1.46552430553976,-1.39515780962938,-2.76075608309871,-2.27080818716668,-1.93880496603602,-1.61413663911938,0.304698399171458,1.20871750520004,-1.49458292000409,-1.18044363822625,1.80170639607359,1.1359348657513
"275","No",-1.43673358972699,-1.47349474911728,-2.33140645757585,-2.0998667960891,-1.98183695193524,-1.9728247796934,-0.197849941536123,1.00001535817234,-1.98673765426961,-1.90064016175336,1.69485715059004,1.30565531513963
"276","No",-1.69621380864524,-1.73605895573563,-3.15943709641614,-3.04438135699243,-1.99183749322537,-1.87043011436577,-0.114091884751526,0.478259990603099,-2.48696049893293,-2.26478447140191,2.10088428342752,1.77238655095755
"277","Yes",1.62069408851466,1.56308965840366,1.13093429019383,1.08738110187118,1.05704028083998,1.02467328186027,-0.0931523705553768,0.61739475528823,1.44220926479343,1.41711910393337,-0.271168966307239,-0.243043785528913
"278","Yes",1.54050980088345,1.49216806739494,1.1070258315508,1.03596866801757,1.05105632960891,1.01398222816657,-0.763216824832152,-0.474813147490054,1.48254981678241,1.46567167855317,-0.335278513597368,-0.285473897875996
"279","Yes",1.57551399237407,1.52499535553859,1.05712572800457,1.02599342906322,1.05105632960891,1.01398222816657,-0.365366055105317,-0.433072718084514,1.46641359598682,1.44139539124327,-0.335278513597368,-0.264258841702454
"280","Yes",1.55085595735723,1.4855763975461,1.03789533714767,0.964710917916368,1.06660586331736,1.04229723258328,0.158121799798414,-0.206978725471175,1.46641359598682,1.4333032954733,-0.356648362694077,-0.306688954049538
"281","Yes",1.59844358089357,1.5551249737052,1.10754978085347,1.05451632015098,1.05105632960891,1.01398222816657,0.514093541132951,1.27828488754261,1.46641359598682,1.44948748701324,-0.292538815403949,-0.243043785528913
"282","Yes",1.5782436966156,1.51679885163306,1.05609032137852,0.984126799222069,1.10321757362707,1.06675072208082,1.30979508058662,1.34785226988517,1.45834548558902,1.4333032954733,-0.399388060887496,-0.327904010223079
"283","Yes",1.61027209969185,1.54273912647365,1.1387310698374,1.06731463829661,1.05105632960891,1.01398222816657,-0.951672452597495,-1.22614087678977,1.47448170638461,1.44948748701324,-0.356648362694077,-0.306688954049538
"284","Yes",1.53736628578704,1.51149382137572,1.01398699747587,1.01004381115938,1.08723106530033,1.06675072208082,2.35677079039408,1.55655441691287,1.45027737519123,1.42521119970333,-0.356648362694077,-0.327904010223079
"285","Yes",1.49114309785323,1.43909121387489,1.06648186357685,0.992912316201635,1.05105632960891,1.01398222816657,1.35167410897892,1.27480651842548,1.4906179271802,1.46567167855317,-0.292538815403949,-0.264258841702454
"286","Yes",1.38748707117007,1.32120266588498,0.984876521744022,0.925661011887566,1.04787421801361,1.01398222816657,0.870065282467487,1.33393879341666,1.50675414797579,1.48185587009311,-0.292538815403949,-0.264258841702454
"287","Yes",1.52357765826204,1.54202178190918,0.931857587369133,1.0006059492863,1.0695978389329,1.04544334418514,1.7704643929019,1.41741965222774,1.44220926479343,1.42521119970333,-0.313908664500658,-0.264258841702454
"288","Yes",1.48952843892801,1.4220075427254,1.099228932936,1.02262741183406,1.05105632960891,1.01398222816657,0.849125768271338,0.520000420008638,1.47448170638461,1.44948748701324,-0.24979911721053,-0.200613673181829
"289","Yes",1.60691254179945,1.53392726073676,1.15121246068484,1.07165811777381,1.05105632960891,1.01398222816657,-0.951672452597495,-1.22614087678977,1.48254981678241,1.44948748701324,-0.356648362694077,-0.285473897875996
"290","Yes",1.26945455355441,1.27881213845443,0.868440805320666,0.893338870296825,1.04787421801361,1.01398222816657,1.35167410897892,1.14958523020886,1.50675414797579,1.48185587009311,-0.24979911721053,-0.221828729355371
"291","Yes",1.57897931986282,1.53823883221839,1.11585825576287,1.06601439230973,1.05105632960891,1.01398222816657,0.0115452004253693,0.589567802351204,1.45027737519123,1.4333032954733,-0.24979911721053,-0.221828729355371
"292","Yes",1.46924504274626,1.42695618059042,1.04724540518716,0.989866724269903,1.05105632960891,1.01398222816657,2.44052884717868,1.70960265806651,1.4906179271802,1.47376377432314,-0.24979911721053,-0.221828729355371
"293","Yes",1.53324895108441,1.46019718407295,1.13768947670732,1.0575489282421,1.05105632960891,1.01398222816657,-0.951672452597495,-1.22614087678977,1.4906179271802,1.4575795827832,-0.378018211790787,-0.306688954049538
"294","Yes",1.58875310220052,1.51734537381677,1.11273930596298,1.03151719674957,1.05105632960891,1.01398222816657,-0.616640225459107,-0.725255723923291,1.47448170638461,1.44139539124327,-0.378018211790787,-0.327904010223079
"295","No",-0.0940655939941623,-0.0831033471824354,1.29310980517592,1.25322871257611,-0.0261867646837984,0.0726177152888397,-0.951672452597495,-1.19135718561848,0.0625623867704175,0.0738312061187379,-0.185689569920401,-0.264258841702454
"296","No",-0.635204742122998,-0.57486557143809,0.944326486237281,1.14389583751865,-0.257066986124648,-0.104389348023499,-0.951672452597495,-1.22614087678977,0.11097104915719,0.114291684968576,-0.185689569920401,-0.179398617008288
"297","No",-0.872331352143694,-0.698609137301732,0.897545094548483,1.14822757444021,-0.819249658470542,-0.570668432294155,-0.951672452597495,-1.22614087678977,0.0302899451792359,0.130475876508511,0.134858166530242,-0.115753448487663
"298","No",0.221820889431033,0.267971091155554,1.18915524165752,1.17035702877877,0.120524862365398,0.114042061852778,-0.867914395812898,-0.791344737148728,0.0222218347814405,0.0252786314989321,-0.313908664500658,-0.349119066396621
"299","No",0.268388954453771,0.298635376078286,1.1475696805535,1.18575735326579,0.120524862365398,0.209347319229698,-0.658519253851406,-0.659166710697853,0.0706304971682129,0.0576470145788027,-0.313908664500658,-0.349119066396621
"300","No",-0.196732676253138,-0.18414358683026,1.20423127608848,1.19421489793543,-0.203277231341554,-0.075801896720396,-0.951672452597495,-1.22614087678977,0.0141537243836451,0.0333707272688998,-0.142949871726982,-0.221828729355371
"301","No",-0.090911483715419,-0.0970722196951036,1.19279171631359,1.23261682839377,-0.0544452369779246,-0.0700154132459232,-0.951672452597495,-1.22614087678977,0.0060856139858497,0.00100234418902922,-0.24979911721053,-0.221828729355371
"302","No",0.4908131219998,0.424812040464686,1.01138592944585,0.930544450318746,0.453606424216333,0.429810739764223,0.325637913367608,0.126944709773141,0.0383580555770313,0.00909443995899686,-0.484867457274334,-0.412764234917246
"303","No",0.563267091729452,0.515569168840315,0.970324317644493,0.928913674974933,0.620204037852562,0.588353777088433,-0.155970913143824,-0.224370571056817,0.0383580555770313,0.0171865357289645,-0.484867457274334,-0.45519434726433
"304","No",0.310599952503961,0.316000112057134,1.12885705249524,1.07903283992869,0.215641881828536,0.311186354998397,-0.449124111889914,-0.620904650409442,0.0141537243836451,0.00100234418902922,-0.399388060887496,-0.412764234917246
"305","No",0.616674802497881,0.628733029295056,1.10338935689473,1.0461678596029,0.465993484176928,0.578114047423653,-0.344426540909168,-0.137411343128609,0.0625623867704175,0.0657391103487703,-0.420757909984206,-0.433979291090788
"306","No",-0.177684855348577,-0.184500917234422,1.10962059410555,1.15994689322875,0.085257109110848,0.0726177152888397,-0.909793424205197,-0.878303965076936,0.11097104915719,0.114291684968576,-0.24979911721053,-0.306688954049538
"307","No",0.314205438374857,0.369983006859396,1.09195598362387,1.0399827104686,0.161169744360282,0.321430031643361,-0.491003140282212,-0.600034435706672,0.094834828361599,0.0981074934286408,-0.356648362694077,-0.391549178743704
"308","No",0.506922406838615,0.444328523522209,1.11326325526564,1.06406331579699,0.322521321641671,0.340042464086912,-0.511942654478361,-0.704385509220521,0.0383580555770313,0.0252786314989321,-0.442127759080915,-0.391549178743704
"309","Yes",1.50740027269371,1.52654719192559,1.08051630487774,1.11557872665019,1.15030184885102,1.11438314223066,0.765367711486741,1.37915759193933,1.07914429689264,1.06915898582476,-0.442127759080915,-0.518839515784955
"310","No",1.09113024213669,1.05966343914898,0.769164428559653,0.737802415079869,0.901996484194309,0.884245041716377,0.430335484348354,0.791313211144645,-0.0100506068097411,-0.0313660388908413,-1.01911368469207,-0.96435569542933
"311","No",1.27192297070794,1.24078964560788,0.805023904300957,0.809385431489804,0.880480166114772,0.893269890876509,2.25207321941334,1.66786222866097,0.0141537243836451,0.0252786314989321,-0.826785042821687,-0.83706535838808
"312","No",1.26094729900436,1.21118432395524,0.808148921633651,0.732156207045888,0.931733127176371,0.906413440185441,1.8961014780788,1.26437141107409,-0.0342549380031273,-0.0556423262007442,-1.01911368469207,-0.985570751602872
"313","No",0.97084115894886,0.924603359566028,0.626212879987975,0.594185944776745,0.931733127176371,0.894664385293316,2.10549662004029,1.55655441691287,-0.0019824964119457,-0.0232739431208737,-0.955004137401944,-0.943140639255789
"314","No",1.27343529631217,1.21103960957106,0.795673836261482,0.731073111448447,0.75877051003775,0.718293680441545,2.48240787557098,1.695689181598,0.0544942763726221,0.0414628230388674,-0.719935797338139,-0.794635246040997
"315","No",1.17103356219385,1.14682295334241,0.796185293584858,0.739857536097253,0.951089542142675,0.922469913506194,1.07946042442898,1.59133810808415,-0.0261868276053319,-0.0475502304307766,-0.955004137401944,-0.96435569542933
"316","No",1.07520641203683,1.09090780623505,0.743690308512642,0.739533461422079,0.880480166114772,0.863187060342737,-0.197849941536123,1.25045793460558,0.0141537243836451,0.00909443995899686,-0.912264439208525,-0.900710526908705
"317","No",1.17379408878391,1.15085656064499,0.715621544882103,0.701566353082313,0.76233107286493,0.981217556154924,2.39864981878638,1.66786222866097,-0.0019824964119457,0.0171865357289645,-0.762675495531558,-0.773420189867455
"318","No",0.94173962942811,0.91650602435805,0.704705815438644,0.65829647542899,0.826462820384672,0.861010379703683,-0.176910427339974,0.805226687613158,0.0141537243836451,0.00100234418902922,-0.997743835595363,-0.985570751602872
"319","Yes",1.26051456260269,1.27427758071067,0.853888601221137,0.819254068892489,0.75877051003775,0.718293680441545,0.828186254075189,1.62612179925544,0.0464261659748267,0.0819233018887056,-0.912264439208525,-1.11286108864412
"320","Yes",1.2933086823678,1.25842004738816,0.82374271886325,0.767514904013905,0.75877051003775,0.718293680441545,2.35677079039408,1.6469920139582,0.0544942763726221,0.138567972278479,-0.655826250048011,-0.879495470735163
"321","Yes",1.13457363951261,1.14346872718015,0.734858003271794,0.751139773628617,0.75877051003775,0.718293680441545,1.41449265156737,1.62612179925544,0.102902938759394,0.114291684968576,-0.976373986498654,-1.11286108864412
"322","Yes",1.09833264922253,1.08973200837749,0.781115564629161,0.73715153490261,0.726231247108075,0.718293680441545,0.80724673987904,1.61220832278692,0.143243490748371,0.162844259588382,-0.955004137401944,-1.11286108864412
"323","Yes",0.389697127572205,0.621956180272926,0.554481555497298,0.708295532585229,0.507889075964681,0.569300177511656,0.681609654702145,0.513043681774382,0.143243490748371,0.235673121518091,-1.0832232319822,-1.34622670655308
"324","Yes",0.91328966457062,0.853476343961546,0.751487207127442,0.680416893213094,0.75877051003775,0.718293680441545,0.0534242288176678,0.815661794964543,0.0383580555770313,0.00909443995899686,-1.04048353378878,-0.985570751602872
"325","Yes",0.899710363485237,1.0348501855496,0.621540998705869,0.708624746180116,0.703389439353082,0.674254880508286,2.25207321941334,1.62612179925544,0.183584042737348,0.227581025748123,-0.826785042821687,-0.985570751602872
"326","Yes",1.00325611696878,1.09302237156612,0.731739172443134,0.726947105094791,0.840990275663035,0.841772877162935,0.0324847146215185,0.791313211144645,-0.0181187172075365,0.00909443995899686,-1.06185338288549,-1.02800086394996
"327","Yes",1.13861121097547,1.18328524586294,0.721859087568182,0.748207213104582,0.703427674632178,0.704842898194072,2.35677079039408,1.66090549042672,0.151311601146167,0.243765217288058,-0.634456400951301,-0.858280414561622
"328","Yes",1.0837216585303,1.02620228949577,0.680279831939425,0.650804675277455,0.70232847538404,0.709518227803467,-0.0722128563592276,0.165206770061552,1.53902658956697,1.53850054048288,-0.0147307771467247,0.0115368885535877
"329","No",-0.124281153568041,-0.135685894511926,-0.38426510910732,-0.442523827040099,-0.409156782329932,-0.156314766967663,-0.867914395812898,0.582611064116947,1.64391202473831,1.67606616857233,0.604994846657852,0.478268124371505
"330","No",0.00060183926709933,-0.0193872766125952,-0.30836705518265,-0.348370129142693,0.05805960078575,0.212850185214974,1.05852091023283,1.26437141107409,1.69232068712509,1.71652664742217,0.455405902980885,0.393407899677338
"331","No",0.138716783021729,0.126714583440319,-0.104612165600581,-0.0878427888035353,0.155828249859654,0.266523116484769,0.80724673987904,1.10436643168619,1.61970769354493,1.65988197703239,0.412666204787466,0.266117562636088
"332","No",-0.17961120006681,-0.17913473381545,-0.469507044567443,-0.526257210850903,-0.430786505727069,-0.329588986915255,-0.909793424205197,-0.968741562122271,1.6681163559317,1.71652664742217,0.626364695754561,0.54191329289213
"333","No",-1.17295043818902,-1.20731437001278,-1.75079764137052,-1.78119668179198,-1.43181407373283,-1.37005580474586,-0.679458768047555,1.32350368606527,1.74879745990965,1.86218437128159,1.11787122497888,0.966214416362964
"334","No",-2.00812300348528,-1.80942882607699,-2.71397408168235,-2.1295860717486,-1.73784950775143,-0.660715627905379,-0.951672452597495,-1.08700611210463,1.23243839445075,1.4090270081634,0.818693337624947,0.563128349065672
"335","No",0.216001218717164,0.451443082867237,-0.0994101485117687,0.148615539808681,0.373224162871309,0.328258886274667,1.05852091023283,1.24350119637132,1.66004824553391,1.69225036011226,0.348556657497337,0.223687450289005
"336","No",-1.26653721491979,-1.30884444726693,-2.14324172172942,-2.07730647933096,-1.70118122483489,-1.62877546240616,-0.407245083497615,1.09045295521768,1.74879745990965,1.92692113744133,1.41704911233281,1.07228969723067
"337","No",-0.370120882270674,-0.338071149492098,-0.503813469855302,-0.509336635032143,-0.496887500172416,-0.491872445806186,-0.909793424205197,-0.426115979850258,1.57129903115816,1.62751359395252,0.69047424304469,0.563128349065672
"338","No",-0.718225076304621,-0.713674467502738,-1.07870435022727,-0.765748197205638,-1.05221487309005,-0.880389915532511,-0.867914395812898,-0.975698300356528,1.61970769354493,1.67606616857233,0.946912432205204,0.754063854627547
"339","No",0.114362077401037,0.114367324974144,-0.229362543437375,-0.224941122871233,0.0933260535206117,0.38009299841027,0.26281937077916,1.0556692640464,1.54709469996477,1.58705311510269,0.412666204787466,0.28733261880963
"340","No",-0.069635212218759,-0.0575846305020614,-0.359308811344557,-0.343603644579658,-0.396845542667678,-0.324710572018123,-0.55382168287066,0.885229177307109,1.53902658956697,1.61942149818256,0.540885299367723,0.457053068197963
"341","No",-1.35798199462218,-1.33299362755832,-1.41033326680966,-0.957075515159385,-1.67375586545883,-1.64386634649152,-0.951672452597495,-1.1565734944472,0.974258861721297,1.30382976315382,1.22472047046243,0.690418686106922
"342","No",-2.11589671793534,-1.98805111737523,-2.69422171941951,-2.31028957625755,0.14552553281787,0.446212021274985,-0.951672452597495,-1.08700611210463,1.05493996569925,1.34429024200366,0.69047424304469,0.41462295585088
"343","No",-1.3894834891297,-1.23053762838187,-1.53092506474181,-1.27987025177745,-1.68532827988106,-0.487557080790763,-0.951672452597495,-0.575685851886774,1.29698327763311,1.49804006163304,0.968282281301914,0.605558461412755
"344","Yes",0.595053627879884,0.634562173675182,0.237415847853326,0.33625924536554,0.5377006288813,0.494650151649068,0.472214512740652,0.993058619938086,1.48254981678241,1.55468473202281,0.263077261110499,0.138827225594838
"345","No",-0.145307722389813,-0.106034506054952,-0.419606941021227,-0.291537748676087,0.150752581585143,0.373984493978127,-0.28160799832072,0.276514581809658,1.45834548558902,1.51422425317298,0.369926506594047,0.266117562636088
"346","No",-0.995281544228138,-0.99305256915332,-1.42280829269622,-1.37965871306159,-1.22404031580539,-1.21042055906152,-0.658519253851406,0.686962137630796,1.70845690792068,1.77317131781194,0.989652130398623,0.881354191668797
"347","No",-1.38530924111671,-1.36592371919545,-1.82564721670511,-1.53834261384699,-1.62447345184255,-1.31690492739012,-0.951672452597495,-0.158281557831379,1.36152816081548,1.78126341358191,1.41704911233281,0.817709023148172
"348","No",-1.34242270908112,-1.37215076950635,-1.39733800947141,-1.44636442298801,-1.13863895879269,-0.745578754473023,-0.951672452597495,-1.16005186356433,1.47448170638461,1.48185587009311,0.818693337624947,0.732848798454005
"349","No",-0.863035055884275,-0.860504433200539,-1.06311055299767,-0.945366523861649,-1.12611885566705,-1.12973175875027,-0.784156339028301,-0.224370571056817,1.65198013513611,1.64369778549246,0.882802884915076,0.902569247842339
"350","No",-0.0856944888383642,-0.152436128503607,-0.35723175210283,-0.477007989108265,-0.27333700774538,-0.320816639234936,-0.449124111889914,-0.753082676860317,1.74072934951186,1.7084345516522,0.498145601174304,0.54191329289213
"351","No",-1.17815584865299,-1.03566663001958,-1.30533461176534,-1.05057076104134,-0.882850924005756,-0.702165024636975,-0.784156339028301,-0.739169200391804,1.56323092076036,1.59514521087265,0.861433035818366,0.690418686106922
"352","No",-0.567940172938113,-0.566031401863816,-0.680547256469707,-0.703272289880555,-0.715988004351279,-0.663084237034832,-0.867914395812898,-0.892217441545449,1.64391202473831,1.72461874319214,0.754583790334818,0.690418686106922
"353","No",-0.912632275718744,-0.781810984068853,-1.04543779298663,-0.878879106306833,-0.545772474969212,-0.46300144344573,-0.700398282243704,1.10088806256906,1.498686037578,1.53850054048288,0.818693337624947,0.563128349065672
"354","No",-0.319420644083597,-0.0516497252855199,-0.851555076692626,-0.302815964444202,-0.405293458517212,0.217242174272625,-0.260668484124571,0.930447975829777,1.36152816081548,1.52231634894294,0.583624997561142,0.329762731156713
"355","No",-0.692130092465784,-0.750774490831714,-0.737202665500652,-0.8537078087171,-1.01272433237848,-1.03574796349992,-0.846974881616749,-0.979176669473656,1.6761844663295,1.65178988126243,0.840063186721657,0.860139135495255
"356","No",-0.248312496798375,-0.0479197732644287,-0.295374325983072,-0.0537791989027027,0.373773112235534,0.583222887024695,0.555972569525249,1.25393630372271,1.36152816081548,1.4575795827832,0.369926506594047,0.117612169421296
"357","Yes",0.685026848699176,0.86866197418267,0.320063020758703,0.42791019006628,0.5377006288813,0.494650151649068,0.346577427563757,0.930447975829777,1.55516281036257,1.63560568972249,0.22033756291708,0.0751820570742127
"358","No",-0.756167738780032,-0.817131898555654,-0.795417430460319,-0.895903776281622,-0.97590460394318,-0.996817621626284,-0.784156339028301,-0.704385509220521,-1.36549315363937,-1.3908381282454,-2.23719508320452,-2.19482895349475
"359","No",-1.35954397700834,-1.19904203045454,-1.576666647869,-1.45276339586808,-1.43101893598992,-1.49407515886381,-0.239728969928421,1.43828986693051,-1.43003803682173,-1.40702231978534,-2.75007146152555,-2.85249569487454
"360","No",-1.16293020722503,-0.973069711813745,-0.992423201061693,-0.694596005976732,-0.360860422748113,-0.408944918327173,-0.951672452597495,-1.22614087678977,-1.34935693284378,-1.3422855536256,-1.76705840307691,-1.87660311089162
"361","No",-0.846588937964724,-0.867980465835419,-0.944593910767561,-1.06055647644068,-1.24317018024042,-1.22276079264757,1.47731119415582,1.3756792228222,-1.39776559523055,-1.40702231978534,-2.47226342326832,-2.44940962757725
"362","No",-0.879633281052522,-0.67496855485372,-1.23776103438069,-0.634283285936931,-0.696593484157846,-0.58279360808585,-0.951672452597495,-1.22614087678977,-1.36549315363937,-1.3665618409355,-1.95938704494729,-2.02510850410641
"363","No",-0.771314098567405,-0.813944156469331,-0.862994695953137,-0.925729495228946,-1.11426292795082,-1.14037008078855,-0.197849941536123,1.29567673312825,-1.39776559523055,-1.40702231978534,-2.40815387597819,-2.40697951523017
"364","No",-0.782990861554262,-0.733843233580368,-1.0662292648551,-0.786024264157158,-0.936603613977474,-0.965202047116015,-0.951672452597495,-1.06961426651899,-1.36549315363937,-1.3908381282454,-2.10897598862426,-2.13118378497412
"365","No",-0.689366819458703,-0.717886687895623,-0.695093155093973,-0.832128864254611,-1.07850409845859,-1.09289743439708,-0.8260353674206,-0.732212462157547,-1.37356126403716,-1.3908381282454,-2.32267447959135,-2.25847412201537
"366","No",-0.858001042669217,-0.914807137932852,-1.1078136362468,-1.17791751087727,-1.29669514921315,-1.31860228675405,1.7704643929019,1.45220334339902,-1.41390181602614,-1.41511441555531,-2.55774281965516,-2.64034513313912
"367","No",-1.42623947817057,-1.43370405181633,-1.58706211611796,-1.66795855049666,-1.86573357616921,-1.70425319632928,-0.574761197066809,1.36176574635369,-1.43003803682173,-1.3422855536256,-2.94240010339593,-3.12829142513058
"368","No",-0.716739277704763,-0.770950904311551,-0.746041276216764,-0.829744405513847,-1.07850409845859,-1.14037008078855,-0.574761197066809,1.31306857871389,-1.38162937443496,-1.39893022401537,-2.36541417778477,-2.322119290536
"369","No",-0.791009058629125,-0.782995315228668,-0.690939036610493,-0.780932488459684,-0.961188248178786,-1.00170735119998,-0.700398282243704,-0.551337268066876,-1.36549315363937,-1.3908381282454,-2.27993478139794,-2.21604400966829
"370","No",-0.86467366460733,-0.68841654417333,-0.795941379762992,-0.436016018295467,0.31932022245881,0.537033351268863,-0.951672452597495,-1.22614087678977,-1.34935693284378,-1.3665618409355,-1.61746945939994,-1.68566760532975
